area,name,tel,address,hp,type,hours,closed_days,comment,other,map,source_association,website
aichi,アーサー・マレー 名古屋ダンススタジオ 瀬戸スタジオ,0561-89-6144,〒489-0045　愛知県瀬戸市陶本町1丁目31-8マルセビル2F,,社交ダンス教室,,,,,,Let's dance,
miyagi,Dance natural A&K,022-349-4371,宮城県仙台市若林区新寺3丁目2-7 ヤカタビル2階,,社交ダンス教室,,,,,,JBDF,
aichi,オザキダンススタジオ,0562-96-0350,〒470-1151　愛知県豊明市前後町善江1707-2森下ビル3F,,社交ダンス教室,,,,,,Let's dance,
tokyo,東京巣鴨・ダンススクールハピネス,03-3940-5411,〒170-0002　東京都豊島区巣鴨2-11-4第3高橋ビル11F,,社交ダンス教室,,,,,,Let's dance,
kanagawa,湘南ダンスアカデミー,0463-22-3711,神奈川県平塚市明石町17-19サンハイツ明石　2F,,社交ダンス教室,,,,,,JBDF,
chiba,F&Nワタナベダンススクール,047-486-2917,〒276-0033　千葉県八千代市八千代台南1-7-5昭和ビル4F,,社交ダンス教室,,,,,,Let's dance,
ehime,カミヤダンスエモーション,089-924-9110,〒790-0824　愛媛県松山市御幸2-6-45グランセル松山1F,,社交ダンス教室,,,,,,Let's dance,
tokyo,野村カルチャーアカデミー,03-3235-3337,〒112-0014　東京都文京区関口1-11-11　N&Aビル2F,,社交ダンス教室,,,,,,Let's dance,
tokyo,アオトダンスダンス教室,03-6805-8870,〒125-0062　東京都葛飾区青戸3-38-4青戸郵便局ビル2F,,社交ダンス教室,,,,,,Let's dance,
kanagawa,モノダンススタイル,045-482-7158,〒224-0032　神奈川県横浜市都筑区茅ケ崎中央23-16-2F,,社交ダンス教室,,,,,,Let's dance,
kanagawa,タマオキトモヒロダンススクール横浜教室,045-314-6200,〒220-0005　神奈川県横浜市西区南幸2‐5‐4　MNビル3F,,社交ダンス教室,,,,,,Let's dance,
tokyo,植田ダンスダンス教室,03-3653-3918,〒124-0024　東京都葛飾区新小岩1-48-15佐久間ビル3F,,社交ダンス教室,,,,,,Let's dance,
saitama,ダンススタジオ シマ,048-954-8247,〒340-0034　埼玉県草加市氷川町2126-6　フナトビル5F,,社交ダンス教室,,,,,,Let's dance,
chiba,ダンスDOJOイワミツ,047-333-7453,〒273-0031　千葉県船橋市西船5-2-6西船橋マンション3F,,社交ダンス教室,,,,,,Let's dance,
kanagawa,ひまわりダンスアカデミー,045-242-4688,〒231-0063　神奈川県横浜市中区花咲町1丁目42-1-308,,社交ダンス教室,,,,,,Let's dance,
saitama,タカハシダンススクール,048-763-8236,〒344-0067　埼玉県春日部市中央1-8-7 プレジデント4F,,社交ダンス教室,,,,,,Let's dance,
hiroshima,ステップファンタジー中井ダンススタジオ,088-699-0383,〒771-0220　徳島県板野郡松茂町広島北川向二ノ越129-13,,社交ダンス教室,,,,,,Let's dance,
kanagawa,鎌倉アリス,0467-50-0321,〒248-0012　神奈川県鎌倉市御成町12-8ノア鎌倉ビル B1,,ショップ,,,,,,Let's dance,
saitama,カルチャーイン領家,048-225-3725,〒332-0003　埼玉県川口市東領家1-12-16　領家水道2F,,練習場,,,,,,Let's dance,
kanagawa,K&Mダンススタジオ,0465-22-1460,〒250-0011　神奈川県小田原市栄町3-15-11吹田ビル2F,,社交ダンス教室,,,,,,Let's dance,
shizuoka,イナハラダンススクール,055-954-3345,〒410-0801　静岡県沼津市大手町4丁目3-41　勝呂ビル2F,,社交ダンス教室,,,,,,Let's dance,
chiba,勝田台ダンススクール,047-484-7449,〒276-0023　千葉県八千代市勝田台1-17-4東関東ビル2F,,社交ダンス教室,,,,,,Let's dance,
chiba,(有)ユージィ・ルック,04-7148-4881,〒277-0855　千葉県柏市南柏1-4-15　ドエル南柏ビル4F,,ショップ,,,,,,Let's dance,
hokkaido,高田ダンスセンター中島スタジオ,0143-45-6684,〒050-0074　北海道室蘭市中島町1丁目24-2　荒井ビル3F,,社交ダンス教室,,,,,,Let's dance,
kyoto,ロイヤルダンススクール,075-256-3566,〒604-0063　京都府京都市中京区二条通小川西入西大黒町328,,社交ダンス教室,,,,,,Let's dance,
kyoto,祇園シイヤダンススクール,075-541-3458,〒605-0073　京都府京都市東山区祇園町北側323祇園会館2F,,社交ダンス教室,,,,,,Let's dance,
osaka,O&Nダンスカンパニー,072-835-2252,〒572-0080　大阪府寝屋川市香里北之町2-3富士香里ビル3F,,社交ダンス教室,,,,,,Let's dance,
ishikawa,ダンススクールロイヤル,076-223-7577,〒920-0981　石川県金沢市片町1-3-33ドゥーア柿木畠3F,,社交ダンス教室,,,,,,Let's dance,
kyoto,衣装と社交ダンス発表会デモドレス愛のルビヤ,075-925-8874,〒617-0002　京都府向日市寺戸町山縄手23-1　山本ビル2階,,ショップ,,,,,,Let's dance,
hiroshima,本原ダンススクール,082-293-0211,〒733-0002　広島県広島市西区楠木町1丁目9-7弘億ビル5F,,社交ダンス教室,,,,,,Let's dance,
osaka,うるしばらダンス教室,0729-94-5727,〒581-0802　大阪府八尾市北本町1-1-6 　サニービル3F,,社交ダンス教室,,,,,,Let's dance,
osaka,ダンスカレッジ木本,072-856-8877,〒573-1146　大阪府枚方市牧野阪2丁目3-19岡田ビル201,,社交ダンス教室,,,,,,Let's dance,
osaka,スウィング ホール,06-6334-1499,〒561-0831　大阪府豊中市庄内東町1-7-33　飯田ビル2F,,ホール,,,,,,Let's dance,
osaka,ダンススクールステップ網岡,06-6584-9909,〒550-0027　大阪府大阪市西区九条1-26-12石田ビル3F,,社交ダンス教室,,,,,,Let's dance,
osaka,おおげダンス教室,072-924-3269,〒581-0802　大阪府八尾市北本町2-4-4サンプラザビル3F,,社交ダンス教室,,,,,,Let's dance,
saitama,ミツダ ダンス教室,048-822-2223,埼玉県さいたま市浦和区岸町7-1-4細田屋ビル4Ｆ,,社交ダンス教室,,,,,,JBDF,
osaka,スタジオ・ベーシック,06-6363-2680,〒530-0018　大阪府大阪市北区小松原町1-4　ナンリビル5F,,社交ダンス教室,,,,,,Let's dance,
kanagawa,小林ダンスカンパニー,0463-24-9190,〒254-0034　神奈川県平塚市宝町4-14　ハネサム平塚 3F,,社交ダンス教室,,,,,,Let's dance,
tochigi,矢部行英ダンスカンパニー宇都宮スタジオ,028-651-6800,〒320-0035　栃木県宇都宮市伝馬町1-17伝馬町ビル3・4F,,社交ダンス教室,,,,,,Let's dance,
tochigi,ダンススタジオニシムラ,028-688-7245,〒320-0071　栃木県宇都宮市野沢町2-8　アベニュー野沢2F,,社交ダンス教室,,,,,,Let's dance,
okayama,小坂誠介ダンスタジオ,086-461-2171,〒710-0016　岡山県倉敷市中庄2372-4グローリー中庄1F,,社交ダンス教室,,,,,,Let's dance,
hokkaido,上川原ダンススクール,011-814-8083,〒003-0802　北海道札幌市白石区菊水二条3丁目1-21-2F,,社交ダンス教室,,,,,,Let's dance,
fukushima,福島ダンス教室,06-6458-2048,〒553-0003　大阪府大阪市福島区福島7-7-1　聖天ビル2F,,社交ダンス教室/ジュニア,,,,,,Let's dance,
hokkaido,ダンススクールセントラル,0134-33-1790,〒047-0032　北海道小樽市稲穂2-15-10アラカワビル2F,,社交ダンス教室,,,,,,Let's dance,
osaka,ナラサキダンスアカデミー香里園校,072-831-0989,〒572-0084　大阪府寝屋川市香里南之町34-13三立ビル2F,,社交ダンス教室,,,,,,Let's dance,
osaka,咲くやダンス教室,06-6463-8100,〒554-0014　大阪府大阪市此花区四貫島2-2-1大進ビル4F,,社交ダンス教室,,,,,,Let's dance,
hokkaido,藤田孝幸ボールルームダンスアカデミー,011-232-4682,〒064-0912　北海道札幌市中央区南十二条西4丁目乙井ビル4F,,社交ダンス教室,,,,,,Let's dance,
yamaguchi,藤﨑ダンススタジオ,0832-32-4407,山口県下関市豊前田町2丁目4-7ニュー宮崎ビル９F,,社交ダンス教室,,,,,,JBDF,
yamaguchi,チヅコヤマナカ ダンススクール下関,083-222-0255,山口県下関市新地町5-25ウエストビレッジ2階2号,,社交ダンス教室,,,,,,JBDF,
chiba,ダンスショップ アル,04-7163-5116,〒277-0005　千葉県柏市柏1-7-12　第一とらまいビル1F,,ショップ,,,,,,Let's dance,
hiroshima,スズキカズヒロダンススクール,082-421-2611,〒739-0042　広島県東広島市西条町西条東1310今岡ビル3F,,社交ダンス教室,,,,,,Let's dance,
ibaraki,ヒロ・ウエムラ・ダンススタジオ取手駅前教室,0297-85-5030,〒302-0024　茨城県取手市新町　1-4-5　新町第3ビル2F,,社交ダンス教室,,,,,,Let's dance,
kanagawa,ダンススタジオ ティアラ,0463-91-4649,〒259-1132　神奈川県伊勢原市桜台3-7-21　足立ビル2F,,ダンスパブ,,,,,,Let's dance,
chiba,松戸駅前ワタナベダンススクール,047-369-2626,〒271-0091　千葉県松戸市本町20-8 松戸本町第2ビル5階,,社交ダンス教室,,,,,,Let's dance,
hyogo,高松ダンスアカデミー,087-851-8780,〒760-0024　香川県高松市兵庫町7-1 兵庫町七番街107,,社交ダンス教室,,,,,,Let's dance,
kanagawa,スズキダンススタジオ・センター南,045-944-0130,〒224-0032　神奈川県横浜市都筑区茅ケ崎中央19-1-502,,社交ダンス教室,,,,,,Let's dance,
chiba,カツミダンススタジオ,047-440-3999,〒274-0812　千葉県船橋市三咲2-11-54グレートビル2F,,社交ダンス教室,,,,,,Let's dance,
shizuoka,ダンススクール・マキノ,055-979-1919,〒419-0107　静岡県田方郡函南町平井892-66柏谷2-1F,,社交ダンス教室,,,,,,Let's dance,
shizuoka,グリーンダンススクール,054-254-0878,〒420-0013　静岡県静岡市葵区八千代町24-8八千代ビル2F,,社交ダンス教室,,,,,,Let's dance,
tochigi,ヒラノダンスワールド,0286-49-6764,〒321-0932 栃木県宇都宮市平松本町1125-15,,社交ダンス教室,,,,,,JDC,
fukuoka,オザキダンススタジオ,093-941-3111,〒802-0075　福岡県北九州市小倉北区昭和町13-13-301,,社交ダンス教室,,,,,,Let's dance,
hokkaido,OTOI 本店,011-219-8530,〒060-0062　北海道札幌市中央区南二条西4丁目　OTOIビル,,ショップ,,,,,,Let's dance,
saitama,オオニシダンススクール,048-597-1854,〒365-0074　埼玉県鴻巣市神明1-3-37 石井商事ビル1F,,社交ダンス教室,,,,,,Let's dance,
fukuoka,ソシアルダンススタジオ中山,0940-42-8552,〒811-3219 福岡県福津市西福間2-1-8 2F,,社交ダンス教室,,,,,,JDC,
fukuoka,北九州ソシアルダンススクール,093-531-3804,〒802-0001　福岡県北九州市小倉北区浅野2-18-12　4F,,社交ダンス教室,,,,,,Let's dance,
fukuoka,ダンススタジオＶＭ,093-751-8160,〒808-0025 福岡県北九州市若松区中川町２－２９,,社交ダンス教室,,,,,,JDC,
kyoto,青木ダンススクール,090-7882-6738,〒604-8805 京都府京都市中京区壬生馬場町42-6,,社交ダンス教室,,,,,,JDC,
saitama,ソシアルダンススタジオナカノ,048-922-3391,〒349-0034　埼玉県草加市氷川町2126-6 フナトビル5F,,社交ダンス教室,,,,,,Let's dance,
saitama,フジマダンススタジオ,0480-23-9639,〒346-0016　埼玉県久喜市久喜東1-2-2フジタ12ビル3F,,社交ダンス教室,,,,,,Let's dance,
fukuoka,安信ダンス教室,092-761-9190,〒810-0022 福岡県福岡市中央区薬院２－２－２４,,社交ダンス教室,,,,,,JDC,
osaka,ダンス夢ファクトリー,06-454-6901,大阪府大阪市北区大淀中1-16-10高石ビル2F,,社交ダンス教室,,,,,,JBDF,
saitama,ダンスファッションフレンド,049-254-6715,〒354-0018　埼玉県富士見市西みずほ台1丁目20-8　4F,,社交ダンス教室/ショップ,,,,,,Let's dance,
kanagawa,ワタナベダンススクール,045-844-8945,〒233-0002　神奈川県横浜市港南区上大岡西1丁目12-11,,社交ダンス教室,,,,,,Let's dance,
fukuoka,ナニワダンススタジオ,0944-53-3724,〒836-0047　福岡県大牟田市大正町3-5-3　浪華商会2F,,練習場,,,,,,Let's dance,
saitama,新井エミコ ダンススクール 志木教室,048-472-5632,〒353-0004　埼玉県志木市本町5-23-10　木下ビル2F,,社交ダンス教室,,,,,,Let's dance,
fukuoka,AKダンススタジオ,092-843-7840,〒810-0041　福岡県福岡市中央区大名2丁目11-15-4F,,社交ダンス教室,,,,,,Let's dance,
hyogo,大賀ダンススタジオ,06-6434-5880,兵庫県尼崎市南武庫之荘3-35-6 坂口ビル2F,,社交ダンス教室,,,,,,JBDF,
hokkaido,清佐三男ダンス教室,011-271-3023,〒060-0062　北海道札幌市中央区南二条西4丁目乙井ビル4F,,社交ダンス教室,,,,,,Let's dance,
hokkaido,藤田孝幸ボールルームダンス・アカデミー,011-232-4682,〒060-0062　北海道札幌市中央区南二条西4丁目乙井ビル4F,,社交ダンス教室,,,,,,Let's dance,
kanagawa,ダンススペース・アサクラ,046-865-3236,〒238-0023　神奈川県横須賀市森崎1-3-12浅倉ビル1F,,社交ダンス教室,,,,,,Let's dance,
aichi,アートダンスアカデミー,0561-38-6311,〒470-0155　愛知県愛知郡東郷町白鳥3-9-1若草ビル1F,,社交ダンス教室,,,HIP HOP,不可,,Let's dance,
shizuoka,KYナガイダンススクール,054-272-7400,〒420-0858　静岡県静岡市葵区伝馬町5-2　リモーネ　7階,,社交ダンス教室,,,,,,Let's dance,
hokkaido,佐藤伴幸ダンススクール江別スクール,011-385-0668,〒069-0813　北海道江別市野幌町32-16ダスキンビル2F,,社交ダンス教室,,,,,,Let's dance,
hyogo,ダンス夢ファクトリー,0797-35-0161,〒659-0092　兵庫県芦屋市大原町2-6ラ・モール芦屋208,,社交ダンス教室,,,,,,Let's dance,
shizuoka,仲井ダンススタジオ,054-262-3976,〒422-8001　静岡県静岡市駿河区中吉田43-16　足立ビル,,社交ダンス教室,,,,,,Let's dance,
chiba,高森博文ダンススタジオ,047-444-9696,〒273-0105　千葉県鎌ケ谷市鎌ケ谷1-6-50石井ビル2F,,社交ダンス教室,,,,,,Let's dance,
yamaguchi,ダンススタジオ舞,0832-56-8044,〒751-0873　山口県下関市秋根西町1-3-9小林ビル305,,社交ダンス教室,,,,,,Let's dance,
osaka,ポートサイドスタジオ,06-6572-9100,〒552-0013　大阪府大阪市港区福崎1-3-6　倉庫ビル2F,,練習場,,,,,,Let's dance,
chiba,カラオケ&ダンス カンターレ,047-471-5566,〒275-0026　千葉県習志野市谷津7-9-16　京葉ビル3F,,ダンスパブ,,,,,,Let's dance,
fukuoka,豊前ダンシングスポーツクラブ,0979-82-8939,〒828-0021　福岡県豊前市八屋1904-2佐野育英会館3F,,社交ダンス教室,,,,,,Let's dance,
fukuoka,アンナダンススポーツクラブ,092-552-3313,〒815-0041　福岡県福岡市南区野間1-27-7添島ビル2F,,社交ダンス教室,,,,,,Let's dance,
hokkaido,中畑ダンススクール,0134-32-6382,"〒047-0024　北海道小樽市花園2-5-3　北輪ビル2,3F",,社交ダンス教室,,,,,,Let's dance,
yamanashi,ハイフィールドダンススクール,055-228-0786,〒400-0042　山梨県甲府市高畑2-16-10　石井ビル2F,,社交ダンス教室,,,,,,Let's dance,
nagano,向山ダンスアートアカデミー箕輪教室,0265-79-4271,〒399-4601　長野県上伊那郡箕輪町中箕輪木下11353-1,,社交ダンス教室,,,,,,Let's dance,
nagano,ダンスの宿 ちきちきばんばん,0269-82-2815,〒389-2303　長野県下高井郡木島平村上木島3278-244,,ホール/練習場,,,,,,Let's dance,
tokyo,タグチダンススタジオ,03-3755-5530,〒146-0082　東京都大田区池上5-14-4 小宮ビル1F,,社交ダンス教室,,,,,,Let's dance,
tokyo,リトルファン,03-5475-1470,〒141-0022　東京都品川区東五反田2-8-5 KNビル6F,,社交ダンス教室,,,,,,Let's dance,
ibaraki,ミウラダンスアカデミー,0297-45-0102,〒302-0128　茨城県守谷市けやき台3-20-2KMビル2F,,社交ダンス教室,,,,,,Let's dance,
hokkaido,片沼ダンススクール,0142-25-2126,〒052-0022　北海道伊達市梅本町39-1 興信商事ビル3F,,社交ダンス教室,,,,,,Let's dance,
shizuoka,岡ダンススクール浜松校,053-479-3550,〒432-8011　静岡県浜松市中区城北1-7-14美杉ビル2F,,社交ダンス教室,,,,,,Let's dance,
kyoto,dance studio Fu-ga,075-612-7646,〒612-8101　京都府京都市伏見区観音寺町212伏見ビル3F,,社交ダンス教室,,,,,,Let's dance,
kyoto,ITCダンススクール,075-322-1417,〒601-8309　京都府京都市南区吉祥院西ノ庄向田町6-301,,社交ダンス教室,,,,,,Let's dance,
niigata,横田ダンススクール,025-222-0210,新潟県新潟市南出来島1-10-1ヴィラサザン2F,,社交ダンス教室,,,,,,JBDF,
chiba,チャコット 船橋店,047-426-7390,〒273-0005　千葉県船橋市本町7-1-1　シャポー船橋B1,,ショップ,,,,,,Let's dance,
chiba,ピオーネ,043-241-7700,〒260-0031　千葉県千葉市中央区新千葉3-13-12-1F,,ショップ,,,,,,Let's dance,
kyoto,K-ダンスカンパニー桂スタジオ,075-392-8895,〒615-8074　京都府京都市西京区桂南巽町140南海ビル2F,,社交ダンス教室,,,,,,Let's dance,
chiba,ダンス&ファッション ステージ,043-422-4774,〒284-0005　千葉県四街道市四街道1-4-5　愛知ビル2F,,ショップ,,,,,,Let's dance,
